simulation,time,x,y,z,collisionApproach,modelName,droneName
1,134.067,172.697,29.263,15.032,6,,drone 0
1,134.170,172.662,29.327,15.052,6,,drone 0
1,134.270,172.598,29.387,15.089,6,,drone 0
1,134.370,172.509,29.443,15.141,6,,drone 0
1,134.472,172.396,29.495,15.206,6,,drone 0
1,134.573,172.270,29.544,15.279,6,,drone 0
1,134.674,172.154,29.589,15.345,6,,drone 0
1,134.776,172.050,29.631,15.405,6,,drone 0
1,134.878,171.134,29.655,15.359,6,,drone 0
1,134.978,169.153,29.659,15.181,6,,drone 0
1,135.080,167.192,29.663,15.005,6,,drone 0
1,135.181,164.837,29.668,14.793,6,,drone 0
1,135.289,162.875,29.672,14.617,6,,drone 0
1,135.395,160.913,29.676,14.441,6,,drone 0
1,135.497,158.951,29.679,14.265,6,,drone 0
1,135.598,156.989,29.683,14.089,6,,drone 0
1,135.700,154.635,29.688,13.878,6,,drone 0
1,135.802,152.673,29.692,13.702,6,,drone 0
1,135.904,150.711,29.696,13.526,6,,drone 0
1,136.005,148.749,29.700,13.349,6,,drone 0
1,136.111,146.787,29.704,13.173,6,,drone 0
1,136.211,144.825,29.708,12.997,6,,drone 0
1,136.312,142.863,29.712,12.821,6,,drone 0
1,136.413,140.901,29.716,12.645,6,,drone 0
1,136.514,138.939,29.720,12.469,6,,drone 0
1,136.616,136.977,29.724,12.293,6,,drone 0
1,136.717,135.015,29.728,12.117,6,,drone 0
1,136.821,132.661,29.733,11.906,6,,drone 0
1,136.921,130.699,29.736,11.730,6,,drone 0
1,137.022,128.737,29.740,11.554,6,,drone 0
1,137.127,126.775,29.744,11.377,6,,drone 0
1,137.228,124.813,29.748,11.201,6,,drone 0
1,137.330,122.851,29.752,11.025,6,,drone 0
1,137.438,120.889,29.756,10.849,6,,drone 0
1,137.539,118.927,29.760,10.673,6,,drone 0
1,137.644,116.573,29.765,10.462,6,,drone 0
1,137.747,114.611,29.769,10.286,6,,drone 0
1,137.848,112.649,29.773,10.110,6,,drone 0
1,137.953,110.687,29.777,9.934,6,,drone 0
1,138.058,108.725,29.781,9.758,6,,drone 0
1,138.162,106.371,29.786,9.546,6,,drone 0
1,138.266,104.409,29.790,9.370,6,,drone 0
1,138.368,102.447,29.793,9.194,6,,drone 0
1,138.472,100.485,29.797,9.018,6,,drone 0
1,138.574,98.507,29.801,8.841,6,,drone 0
1,138.677,96.425,29.806,8.654,6,,drone 0
1,138.781,93.793,29.811,8.417,6,,drone 0
1,138.885,91.508,29.816,8.212,6,,drone 0
1,138.989,89.155,29.820,8.001,6,,drone 0
1,139.093,86.748,29.825,7.785,6,,drone 0
1,139.196,84.301,29.830,7.566,6,,drone 0
1,139.299,81.824,29.835,7.343,6,,drone 0
1,139.401,78.827,29.841,7.074,6,,drone 0
1,139.506,76.322,29.846,6.849,6,,drone 0
1,139.608,73.817,29.851,6.625,6,,drone 0
1,139.712,71.322,29.856,6.401,6,,drone 0
1,139.815,68.842,29.861,6.178,6,,drone 0
1,139.919,66.385,29.866,5.958,6,,drone 0
1,140.022,63.474,29.872,5.696,6,,drone 0
1,140.125,61.084,29.877,5.482,6,,drone 0
1,140.228,58.732,29.882,5.271,6,,drone 0
1,140.331,56.422,29.886,5.064,6,,drone 0
1,140.434,54.157,29.891,4.860,6,,drone 0
1,140.537,51.940,29.895,4.661,6,,drone 0
1,140.640,49.773,29.900,4.467,6,,drone 0
